filename,face,body_part,symbol,icon,numerosity,human,monkey
scaffolding_12n,0,0,0,0,0,,
scallion_01b,0,0,0,0,1,,
scallion_02s,0,0,0,0,1,,
scallion_03s,0,0,0,0,1,,
scallion_04s,0,0,0,0,1,,
scallion_05s,0,0,0,0,1,,
scallion_06s,0,0,0,0,1,,
scallion_07s,0,0,0,0,1,,
scallion_08s,0,0,0,0,1,,
scallion_09s,0,0,0,0,1,,
scallion_10s,0,0,1,0,1,,
scallion_11s,0,0,0,0,1,,
scallion_12s,0,0,0,0,1,,
scanner_01b,0,0,1,0,0,,
scanner_02s,0,0,0,0,0,,
scanner_03s,0,0,0,0,0,,
scanner_04s,0,0,1,1,0,,
scanner_05s,0,0,0,0,0,,
scanner_06s,0,0,1,0,0,,
scanner_07s,0,0,0,0,0,,
scanner_08s,0,0,1,0,0,,
scanner_09s,0,0,0,0,0,,
scanner_10s,0,0,0,0,0,,
scanner_11s,0,0,0,0,0,,
scanner_12s,0,0,0,0,0,,
scarecrow_01b,1,1,0,0,0,0,0
scarecrow_02s,1,1,0,0,0,0,0
scarecrow_03s,1,1,0,0,0,0,0
scarecrow_04s,1,1,0,0,0,0,0
scarecrow_05s,1,1,0,0,0,0,0
scarecrow_06s,1,1,0,0,0,0,0
scarecrow_07s,1,1,0,0,1,0,0
scarecrow_08s,1,1,0,0,1,0,0
scarecrow_09s,1,1,0,0,0,0,0
scarecrow_10s,1,1,0,0,1,0,0
scarecrow_11s,1,1,0,0,0,0,0
scarecrow_12s,1,1,0,0,0,0,0
scissors_01s,0,0,0,0,0,,
scissors_02s,0,0,0,0,0,,
scissors_03s,0,0,0,0,0,,
scissors_04s,0,1,0,0,0,1,0
scissors_05s,0,0,1,0,0,,
scissors_06s,0,0,0,0,0,,
scissors_07s,0,0,1,0,0,,
scissors_08s,0,0,0,0,1,,
scissors_09s,0,0,0,0,1,,
scissors_10s,0,0,0,0,1,,
scissors_11s,0,0,0,0,0,,
scissors_12s,0,0,0,0,1,,
scone_01b,0,0,0,0,1,,
scone_02s,0,0,0,0,1,,
scone_03s,0,0,0,0,0,,
scone_04s,0,0,0,0,0,,
scone_05s,0,0,0,0,1,,
scone_06s,0,0,0,0,1,,
scone_07s,0,0,0,0,1,,
scone_08s,0,0,0,0,1,,
scone_09s,0,0,0,0,1,,
scone_10s,0,0,0,0,1,,
scone_11s,0,0,0,0,1,,
scone_12s,0,0,0,0,1,,
scoreboard_01b,0,0,1,0,0,,
scoreboard_02s,0,0,1,1,0,,
scoreboard_03s,0,0,1,1,0,,
scoreboard_04s,0,0,1,1,0,,
scoreboard_05s,0,0,1,1,0,,
scoreboard_06s,0,0,1,1,0,,
scoreboard_07s,0,0,1,1,0,,
scoreboard_08s,0,0,1,0,0,,
scoreboard_09n,0,0,1,1,0,,
scoreboard_10n,0,0,1,0,0,,
scoreboard_11s,1,0,1,1,0,0,0
scoreboard_12s,0,0,1,1,0,,
scorpion_01b,0,0,0,0,0,,
scorpion_02s,0,0,0,0,0,,
scorpion_03n,0,0,0,0,0,,
scorpion_04s,0,0,0,0,0,,
scorpion_05s,0,0,0,0,0,,
scorpion_06s,0,0,0,0,0,,
scorpion_07s,0,0,0,0,0,,
scorpion_08s,0,0,0,0,0,,
scorpion_09s,0,0,0,0,0,,
scorpion_10s,0,0,0,0,0,,
scorpion_11n,0,0,0,0,0,,
scorpion_12s,0,0,0,0,0,,
screwdriver_01s,0,0,0,0,1,,
screwdriver_02s,0,0,0,0,1,,
screwdriver_03s,0,0,1,0,0,,
screwdriver_04s,0,0,1,0,0,,
screwdriver_05s,0,0,0,0,1,,
screwdriver_06s,0,0,0,0,1,,
screwdriver_07s,0,0,0,0,0,,
screwdriver_08s,0,0,0,0,0,,
screwdriver_09s,0,0,0,0,0,,
screwdriver_10s,0,0,0,0,1,,
screwdriver_11s,0,1,0,0,1,1,0
screwdriver_12s,0,0,0,0,1,,
sea_urchin_01b,0,0,0,0,0,,
sea_urchin_02s,0,0,0,0,0,,
sea_urchin_03s,0,0,0,0,0,,
sea_urchin_04s,0,0,0,0,0,,
sea_urchin_05s,0,0,0,0,0,,
sea_urchin_06s,0,0,0,0,0,,
sea_urchin_07s,0,0,0,0,0,,
sea_urchin_08s,0,0,0,0,0,,
sea_urchin_09s,0,0,0,0,0,,
sea_urchin_10s,0,0,0,0,0,,
sea_urchin_11s,0,0,0,0,0,,
sea_urchin_12s,0,0,0,0,0,,
seagull_01b,0,0,0,0,0,,
seagull_02s,0,0,0,0,0,,
seagull_03s,0,0,0,0,0,,
seagull_04s,0,0,0,0,0,,
seagull_05s,0,0,0,0,0,,
seagull_06s,0,0,0,0,0,,
seagull_07s,0,0,0,0,0,,
seagull_08s,0,0,0,0,0,,
seagull_09s,0,0,0,0,0,,
seagull_10s,0,0,0,0,0,,
seagull_11s,0,0,0,0,0,,
seagull_12s,0,0,0,0,0,,
seesaw_01b,0,0,0,0,0,,
seesaw_02s,0,0,0,0,0,,
seesaw_03s,0,0,0,0,0,,
seesaw_04s,0,0,0,0,0,,
seesaw_05s,0,0,0,0,0,,
seesaw_06s,0,0,0,0,0,,
seesaw_07s,1,1,0,0,0,1,0
seesaw_08s,0,0,0,0,0,,
seesaw_09s,0,0,0,0,0,,
seesaw_10s,0,0,0,0,0,,
seesaw_11s,1,1,0,0,0,1,0
seesaw_12s,0,1,0,0,0,1,0
sewing_kit_01b,0,0,1,0,0,,
sewing_kit_02s,0,0,0,0,1,,
sewing_kit_03s,0,0,0,0,1,,
sewing_kit_04s,0,0,1,0,1,,
sewing_kit_05s,0,0,0,0,1,,
sewing_kit_06s,0,0,1,1,0,,
sewing_kit_07s,0,0,0,0,1,,
sewing_kit_08s,0,0,0,0,1,,
sewing_kit_09s,0,0,0,0,1,,
sewing_kit_10s,0,1,0,0,0,1,0
sewing_kit_11s,0,0,0,0,1,,
sewing_kit_12s,0,0,0,0,0,,
shaving_cream_01b,0,0,0,0,0,,
shaving_cream_02s,0,0,0,0,0,,
shaving_cream_03s,0,1,1,0,0,1,0
shaving_cream_04s,0,1,1,0,0,1,0
shaving_cream_05s,0,1,0,0,0,1,0
shaving_cream_06s,0,1,0,0,0,1,0
shaving_cream_07s,0,1,0,0,0,1,0
shaving_cream_08s,0,0,0,0,0,,
shaving_cream_09s,0,1,0,0,0,1,0
shaving_cream_10s,0,1,1,0,0,1,0
shaving_cream_11s,0,0,0,0,0,,
shaving_cream_12s,0,1,1,0,0,1,0
sheep_01b,1,1,0,0,0,0,0
sheep_02s,1,1,0,0,0,0,0
sheep_03s,1,1,0,0,0,0,0
sheep_04n,1,1,0,0,1,0,0
sheep_05s,1,1,0,0,1,0,0
sheep_06s,1,1,0,0,0,0,0
sheep_07s,1,1,0,0,0,0,0
sheep_08s,1,1,0,0,0,0,0
sheep_09s,1,1,0,0,0,0,0
sheep_10s,1,1,0,0,0,0,0
sheep_11s,1,1,0,0,1,0,0
sheep_12s,1,1,0,0,0,0,0
shell2_01b,0,0,0,0,0,,
shell2_02s,0,0,0,0,0,,
shell2_03s,0,0,0,0,0,,
shell2_04s,0,0,0,0,0,,
shell2_05s,0,0,0,0,0,,
shell2_06s,0,0,0,0,0,,
shell2_07s,0,0,0,0,0,,
shell2_08s,0,1,0,0,1,1,0
shell2_09s,0,0,0,0,0,,
shell2_10s,0,0,0,0,0,,
shell2_11s,0,0,0,0,0,,
shell2_12s,0,0,0,0,1,,
shield_01b,0,0,0,1,0,,
shield_02s,0,0,0,0,1,,
shield_03n,0,0,0,1,0,,
shield_04s,0,0,0,0,0,,
shield_05s,0,0,0,0,0,,
shield_06s,0,0,0,0,0,,
shield_07s,0,0,0,0,0,,
shield_08n,0,0,0,1,0,,
shield_09s,0,0,1,1,0,,
shield_10s,0,0,0,0,0,,
shield_11s,0,0,0,0,0,,
shield_12s,0,0,0,0,0,,
ship_01b,0,0,0,0,0,,
ship_02s,0,0,0,0,0,,
ship_03s,0,0,0,0,0,,
ship_04s,0,0,0,0,0,,
ship_05s,0,0,0,0,0,,
ship_06s,0,0,1,0,0,,
ship_07s,0,0,0,0,0,,
ship_08s,0,0,1,0,0,,
ship_09s,0,0,0,0,0,,
ship_10s,0,0,0,0,0,,
ship_11s,0,0,0,0,0,,
ship_12s,0,0,0,0,0,,
shirt_01s,0,0,0,0,0,,
shirt_02s,0,0,0,0,0,,
shirt_03s,0,0,0,0,0,,
shirt_04s,0,1,0,0,0,1,0
shirt_05s,0,0,0,0,0,,
shirt_06s,0,0,0,0,0,,
shirt_07s,0,0,1,0,0,,
shirt_08s,0,0,0,0,0,,
shirt_09s,0,0,0,0,0,,
shirt_10s,0,0,1,0,0,,
shirt_11s,0,0,1,0,0,,
shirt_12s,0,0,0,0,0,,
shoe_01s,0,0,0,0,1,,
shoe_02s,0,0,0,0,1,,
shoe_03s,0,0,1,0,0,,
shoe_04s,0,0,0,0,1,,
shoe_05s,0,0,1,1,1,,
shoe_06s,0,0,0,0,1,,
shoe_07s,0,0,1,0,1,,
shoe_08s,0,0,0,1,1,,
shoe_09s,0,0,1,1,1,,
shoe_10s,0,0,0,0,1,,
shoe_11s,0,0,0,0,1,,
shoe_12s,0,0,0,0,1,,
shovel_01b,0,0,0,0,0,,
shovel_02n,0,0,0,0,0,,
shovel_03n,0,0,0,0,0,,
shovel_04n,0,0,0,0,0,,
shovel_05s,0,0,0,0,0,,
shovel_06s,0,0,0,0,0,,
shovel_07n,0,0,0,0,1,,
shovel_08n,0,0,0,0,0,,
shovel_09s,0,0,1,0,0,,
shovel_10s,0,0,1,0,1,,
shovel_11s,0,0,0,0,0,,
shovel_12s,0,0,1,0,1,,
shower_01b,0,0,0,0,0,,
shower_02s,0,0,0,0,0,,
shower_03s,0,0,0,0,0,,
shower_04s,0,0,0,0,0,,
shower_05n,0,0,0,0,0,,
shower_06s,0,0,0,0,0,,
shower_07s,0,0,0,0,0,,
shower_08s,0,0,0,0,0,,
shower_09s,0,0,0,0,0,,
shower_10s,0,0,0,0,0,,
shower_11s,0,0,0,0,0,,
shower_12s,0,0,0,0,0,,
shower_cap_01b,0,0,0,0,0,,
shower_cap_02s,0,0,0,0,0,,
shower_cap_03s,1,0,0,0,0,1,0
shower_cap_04s,1,0,0,0,0,1,0
shower_cap_05s,1,1,0,0,0,1,0
shower_cap_06s,1,0,0,0,0,1,0
shower_cap_07s,1,0,0,0,0,0,0
shower_cap_08s,1,0,0,0,0,1,0
shower_cap_09s,1,0,0,0,0,0,0
shower_cap_10s,1,0,1,1,0,0,0
shower_cap_11s,1,0,0,0,0,0,0
shower_cap_12s,1,0,0,0,0,1,0
shredder_01b,0,0,1,0,0,,
shredder_02s,0,0,0,1,0,,
shredder_03s,0,0,1,1,0,,
shredder_04s,0,0,1,0,0,,
shredder_05s,0,0,0,1,0,,
shredder_06s,0,0,0,0,0,,
shredder_07s,0,0,1,1,0,,
shredder_08s,0,0,1,0,0,,
shredder_09s,0,0,1,1,0,,
shredder_10s,0,0,1,0,0,,
shredder_11s,0,0,1,1,0,,
shredder_12s,0,0,0,1,0,,
shrimp_01b,0,0,0,0,1,,
shrimp_02s,0,0,0,0,1,,
shrimp_03s,0,0,0,0,1,,
shrimp_04s,0,0,0,0,1,,
shrimp_05s,0,0,0,0,1,,
shrimp_06n,0,0,0,0,1,,
shrimp_07n,0,0,0,0,1,,
shrimp_08s,0,0,0,0,1,,
shrimp_09n,0,0,0,0,1,,
shrimp_10s,0,0,0,0,1,,
shrimp_11s,0,0,0,0,1,,
shrimp_12s,0,0,0,0,1,,
sickle_01b,0,0,0,0,0,,
sickle_02s,0,0,0,0,0,,
sickle_03s,0,0,0,0,1,,
sickle_04s,0,0,1,0,0,,
sickle_05s,0,0,1,0,0,,
sickle_06s,1,1,0,0,0,1,0
sickle_07s,0,0,0,0,1,,
sickle_08s,0,0,0,0,0,,
sickle_09s,0,0,0,0,0,,
sickle_10s,0,0,1,0,0,,
sickle_11s,0,0,0,0,0,,
sickle_12s,0,0,0,0,0,,
silverware_01b,0,0,0,0,1,,
silverware_02s,0,0,0,0,1,,
silverware_03s,0,0,0,0,1,,
silverware_04s,0,0,0,0,1,,
silverware_05s,0,0,0,0,1,,
silverware_06s,0,0,0,0,1,,
silverware_07s,0,0,0,0,1,,
silverware_08s,0,0,0,0,1,,
silverware_09s,0,0,0,0,0,,
silverware_10s,0,0,0,0,1,,
silverware_11s,0,0,0,0,0,,
silverware_12s,0,0,0,0,0,,
sim_card_01b,0,0,1,0,0,,
sim_card_02s,0,0,1,0,0,,
sim_card_03s,0,0,0,0,1,,
sim_card_04s,0,0,1,1,1,,
sim_card_05s,0,0,1,0,0,,
sim_card_06s,0,0,0,0,1,,
sim_card_07s,0,0,1,0,1,,
sim_card_08s,0,1,0,0,0,1,0
sim_card_09s,0,0,1,1,1,,
sim_card_10s,0,0,0,0,0,,
sim_card_11s,0,0,0,0,0,,
sim_card_12s,0,0,1,1,0,,
sink_01b,0,0,0,0,0,,
sink_02s,0,0,0,0,0,,
sink_03s,0,0,0,0,0,,
sink_04s,0,0,0,0,0,,
sink_05s,0,0,0,0,0,,
sink_06s,0,0,0,0,0,,
sink_07s,0,0,0,0,0,,
sink_08s,0,0,0,0,0,,
sink_09s,0,0,0,0,0,,
sink_10s,0,0,0,0,0,,
sink_11s,0,0,0,0,0,,
sink_12s,0,0,0,0,0,,
ski_pole_01b,0,0,0,0,1,,
ski_pole_02s,0,0,0,0,1,,
ski_pole_03s,0,0,1,0,1,,
ski_pole_04s,0,0,0,0,1,,
ski_pole_05s,0,0,1,0,1,,
ski_pole_06s,0,0,1,0,1,,
ski_pole_07s,0,0,0,0,1,,
ski_pole_08s,0,0,1,0,1,,
ski_pole_09s,0,0,1,0,1,,
ski_pole_10s,0,0,1,1,1,,
ski_pole_11s,0,0,0,0,1,,
ski_pole_12s,0,0,0,0,1,,
skunk_01b,1,1,0,0,0,0,0
skunk_02s,1,1,0,0,0,0,0
skunk_03s,1,1,0,0,0,0,0
skunk_04s,1,1,0,0,0,0,0
skunk_05s,1,1,0,0,0,0,0
skunk_06s,1,1,0,0,0,0,0
skunk_07s,1,1,0,0,0,0,0
skunk_08s,1,1,0,0,0,0,0
skunk_09s,0,1,0,0,0,0,0
skunk_10s,1,1,0,0,0,0,0
skunk_11s,1,1,0,0,0,0,0
skunk_12s,1,1,0,0,0,0,0
sleeping_bag_01b,0,0,0,0,0,,
sleeping_bag_02s,0,0,0,0,1,,
sleeping_bag_03s,0,0,0,0,1,,
sleeping_bag_04s,0,0,0,0,1,,
sleeping_bag_05s,0,0,0,0,0,,
sleeping_bag_06s,0,0,0,0,1,,
sleeping_bag_07s,0,0,0,0,1,,
sleeping_bag_08s,0,0,0,0,0,,
sleeping_bag_09s,0,0,0,1,0,,
sleeping_bag_10s,0,0,0,0,0,,
sleeping_bag_11s,0,0,0,0,0,,
sleeping_bag_12s,0,0,0,0,0,,
slingshot_01b,0,0,0,0,0,,
slingshot_02s,0,0,0,1,0,,
slingshot_03s,1,1,0,0,0,1,0
slingshot_04s,0,0,0,0,0,,
slingshot_05s,0,0,0,0,0,,
slingshot_06s,0,0,0,0,0,,
slingshot_07s,0,0,0,0,0,,
slingshot_08s,0,0,0,0,0,,
slingshot_09s,0,0,0,0,1,,
slingshot_10s,0,0,0,0,0,,
slingshot_11s,0,0,1,0,0,,
slingshot_12s,0,0,1,0,1,,
sloth_01b,1,1,0,0,0,0,0
sloth_02s,1,1,0,0,0,0,0
sloth_03s,1,1,0,0,0,0,0
sloth_04s,1,1,0,0,0,0,0
sloth_05s,1,1,0,0,0,0,0
sloth_06s,1,1,0,0,0,0,0
sloth_07n,1,1,0,0,0,0,0
sloth_08s,1,1,0,0,0,0,0
sloth_09s,1,1,0,0,0,0,0
sloth_10s,1,1,0,0,0,0,0
sloth_11n,1,1,0,0,0,0,0
sloth_12s,1,1,0,0,0,0,0
smoke_alarm_01b,0,0,0,0,0,,
smoke_alarm_02s,0,0,0,0,0,,
smoke_alarm_03s,0,1,0,0,0,1,0
smoke_alarm_04s,0,0,0,0,0,,
smoke_alarm_05s,0,0,1,0,0,,
smoke_alarm_06s,0,0,1,0,0,,
smoke_alarm_07s,0,0,1,0,0,,
smoke_alarm_08s,0,0,1,1,0,,
smoke_alarm_09s,0,0,1,0,0,,
smoke_alarm_10s,0,1,1,0,0,1,0
smoke_alarm_11s,0,1,1,0,0,1,0
smoke_alarm_12s,0,0,1,0,0,,
snail_01b,0,0,0,0,0,,
snail_02s,0,0,0,0,0,,
snail_03n,0,0,0,0,0,,
snail_04s,0,0,0,0,0,,
snail_05s,0,0,0,0,0,,
snail_06s,0,0,0,0,0,,
snail_07s,0,0,0,0,0,,
snail_08s,0,0,0,0,0,,
snail_09s,0,0,0,0,0,,
snail_10s,0,0,0,0,0,,
snail_11s,0,0,0,0,0,,
snail_12s,0,0,0,0,0,,
snake_01b,0,0,0,0,0,,
snake_02s,0,0,0,0,0,,
snake_03s,0,0,0,0,0,,
snake_04s,0,0,0,0,0,,
snake_05s,0,0,0,0,0,,
snake_06s,0,0,0,0,0,,
snake_07s,0,0,0,0,0,,
snake_08s,0,0,0,0,0,,
snake_09s,0,0,0,0,0,,
snake_10s,0,0,0,0,0,,
snake_11s,0,0,0,0,0,,
snake_12s,0,0,0,0,0,,
snorkel_01b,0,0,1,0,0,,
snorkel_02s,0,0,1,0,0,,
snorkel_03s,0,0,0,0,0,,
snorkel_04s,0,0,1,1,0,,
snorkel_05s,1,1,0,0,0,1,0
snorkel_06s,0,0,0,0,0,,
snorkel_07s,0,0,1,0,0,,
snorkel_08s,0,0,1,0,0,,
snorkel_09s,0,0,1,0,0,,
snorkel_10s,1,0,1,0,0,1,0
snorkel_11s,0,0,1,0,0,,
snorkel_12s,1,0,1,0,0,1,0
snowboard_01b,0,0,0,0,0,,
snowboard_02s,0,0,0,0,0,,
snowboard_03s,0,0,1,0,0,,
snowboard_04s,0,0,0,0,0,,
snowboard_05s,0,0,1,0,1,,
snowboard_06s,0,0,0,1,0,,
snowboard_07s,0,0,0,1,0,,
snowboard_08s,0,0,1,0,1,,
snowboard_09s,0,0,0,0,0,,
snowboard_10s,0,0,0,0,0,,
snowboard_11s,0,0,0,0,0,,
snowboard_12s,0,1,0,0,0,1,0
snowplow_01b,0,0,0,0,0,,
snowplow_02s,0,0,1,0,0,,
snowplow_03s,0,0,0,0,0,,
snowplow_04s,0,0,0,0,0,,
snowplow_05n,0,0,0,0,0,,
snowplow_06n,0,0,1,0,0,,
snowplow_07s,0,0,0,0,0,,
snowplow_08s,0,0,1,0,0,,
snowplow_09s,0,0,0,0,0,,
snowplow_10s,0,0,0,0,0,,
snowplow_11s,0,0,0,0,0,,
snowplow_12s,0,0,0,0,0,,
sock_01b,0,0,0,0,1,,
sock_02s,0,1,0,0,1,1,0
sock_03s,0,1,0,0,1,1,0
sock_04s,0,0,0,1,1,,
sock_05s,0,0,0,0,1,,
sock_06s,0,1,1,0,0,1,0
sock_07s,0,1,0,0,0,1,0
sock_08s,0,1,0,0,1,1,0
sock_09s,0,1,0,0,1,1,0
sock_10s,0,0,0,0,1,,
sock_11s,0,1,0,0,1,1,0
sock_12s,0,0,0,0,1,,
soda_fountain_01s,0,0,1,1,0,,
soda_fountain_02s,0,0,1,1,0,,
soda_fountain_03s,0,0,1,1,0,,
soda_fountain_04s,0,0,1,1,0,,
soda_fountain_05s,0,0,1,1,0,,
soda_fountain_06s,0,0,1,1,0,,
soda_fountain_07s,0,0,1,1,0,,
soda_fountain_08s,0,0,1,1,0,,
soda_fountain_09s,0,0,1,1,0,,
soda_fountain_10s,0,0,1,1,0,,
soda_fountain_11s,0,0,1,1,0,,
soda_fountain_12s,0,0,1,1,0,,
solar_panel_01b,0,0,0,0,1,,
solar_panel_02s,0,0,0,0,0,,
solar_panel_03s,0,0,0,0,0,,
solar_panel_04s,1,0,0,0,0,1,0
solar_panel_05s,0,0,0,0,0,,
solar_panel_06s,0,0,0,0,0,,
solar_panel_07s,0,0,0,0,0,,
solar_panel_08s,0,0,0,0,0,,
solar_panel_09s,0,0,0,0,0,,
solar_panel_10s,0,0,0,0,0,,
solar_panel_11s,0,0,0,0,0,,
solar_panel_12s,0,0,0,0,0,,
sombrero_01b,0,0,0,0,0,,
sombrero_02s,0,0,0,0,0,,
sombrero_03s,0,1,0,0,0,1,0
sombrero_04s,0,0,0,0,0,,
sombrero_05s,0,0,0,0,0,,
sombrero_06s,0,0,0,0,0,,
sombrero_07s,0,0,0,0,0,,
sombrero_08s,0,0,0,0,0,,
sombrero_09s,0,0,1,0,1,,
sombrero_10s,0,0,0,0,1,,
sombrero_11s,1,0,0,0,0,1,0
sombrero_12s,0,0,0,0,0,,
sonogram_01b,0,0,1,0,0,,
sonogram_02s,0,0,1,0,0,,
sonogram_03s,0,0,1,0,0,,
sonogram_04s,0,0,1,0,0,,
sonogram_05s,0,0,1,0,0,,
sonogram_06s,0,0,1,0,0,,
sonogram_07s,0,0,0,0,0,,
sonogram_08s,0,0,0,0,0,,
sonogram_09s,0,0,1,0,0,,
sonogram_10s,0,0,1,0,0,,
sonogram_11s,0,0,1,0,0,,
sonogram_12s,0,0,0,0,0,,
soy_sauce_01s,0,0,0,0,0,,
soy_sauce_02s,0,0,0,0,0,,
soy_sauce_03s,0,0,0,0,0,,
soy_sauce_04s,0,0,0,0,0,,
soy_sauce_05s,0,0,0,0,0,,
soy_sauce_06s,0,0,0,0,0,,
soy_sauce_07s,0,0,0,0,0,,
soy_sauce_08s,0,0,1,0,0,,
soy_sauce_09s,0,0,0,0,0,,
soy_sauce_10s,0,0,0,0,0,,
soy_sauce_11s,0,0,0,0,0,,
soy_sauce_12s,0,0,0,0,0,,
space_shuttle_01b,0,0,1,1,0,,
space_shuttle_02s,0,0,1,1,0,,
space_shuttle_03s,0,0,1,1,0,,
space_shuttle_04s,0,0,1,1,0,,
space_shuttle_05s,0,0,0,1,0,,
space_shuttle_06s,0,0,1,1,0,,
space_shuttle_07s,0,0,1,0,0,,
space_shuttle_08s,0,0,1,1,0,,
space_shuttle_09s,0,0,1,1,0,,
space_shuttle_10s,0,0,1,1,0,,
space_shuttle_11s,0,0,0,0,0,,
space_shuttle_12s,0,0,1,1,0,,
spareribs_01b,0,0,0,0,0,,
spareribs_02s,0,0,0,0,1,,
spareribs_03s,0,0,0,0,0,,
spareribs_04s,0,0,0,0,0,,
spareribs_05s,0,0,0,0,1,,
spareribs_06s,0,0,0,0,1,,
spareribs_07s,0,0,0,0,0,,
spareribs_08n,0,0,0,0,0,,
spareribs_09s,0,0,0,0,0,,
spareribs_10s,0,0,0,0,0,,
spareribs_11s,0,0,0,0,0,,
spareribs_12s,0,0,0,0,0,,
spatula_01b,0,0,0,1,0,,
spatula_02s,0,0,0,0,0,,
spatula_03s,0,0,0,0,0,,
spatula_04s,0,0,0,0,0,,
spatula_05s,0,0,0,0,0,,
spatula_06s,0,0,1,0,0,,
spatula_07s,0,0,0,0,0,,
spatula_08s,0,0,0,0,0,,
spatula_09s,0,0,0,0,0,,
spatula_10s,0,0,1,0,0,,
spatula_11s,0,0,0,0,1,,
spatula_12s,0,0,0,0,0,,
speaker_01s,0,0,1,0,0,,
speaker_02s,0,0,0,0,1,,
speaker_03s,0,0,0,0,0,,
speaker_04s,0,0,0,0,1,,
speaker_05s,0,0,0,0,1,,
speaker_06s,0,0,0,0,1,,
speaker_07s,0,0,1,0,1,,
speaker_08s,0,0,0,0,1,,
speaker_09s,0,0,0,0,0,,
speaker_10s,0,0,1,0,0,,
speaker_11s,0,0,0,0,1,,
speaker_12s,0,0,1,0,1,,
spider_01b,0,0,0,0,0,,
spider_02s,0,0,0,0,0,,
spider_03s,0,0,0,0,0,,
spider_04s,0,0,0,0,0,,
spider_05s,0,0,0,0,0,,
spider_06s,0,0,0,0,0,,
spider_07s,0,0,0,0,0,,
spider_08s,0,0,0,0,0,,
spider_09n,0,0,0,0,0,,
spider_10n,0,0,0,0,0,,
spider_11s,0,0,0,0,0,,
spider_12n,0,0,0,0,0,,
spinach_01b,0,0,0,0,0,,
spinach_02s,0,0,0,0,0,,
spinach_03s,0,0,0,0,0,,
spinach_04s,0,0,0,0,0,,
spinach_05s,0,0,0,0,0,,
spinach_06s,0,0,0,0,0,,
spinach_07s,0,0,0,0,0,,
spinach_08s,0,0,0,0,0,,
spinach_09s,0,0,0,0,0,,
spinach_10s,0,0,0,0,0,,
spinach_11s,0,0,0,0,0,,
spinach_12s,0,0,0,0,0,,
spoon_01b,0,0,0,0,1,,
spoon_02s,0,0,0,0,0,,
spoon_03s,0,0,0,0,1,,
spoon_04s,0,0,0,0,0,,
spoon_05n,0,0,0,0,0,,
spoon_06s,0,0,0,0,0,,
spoon_07s,0,0,0,0,1,,
spoon_08s,0,0,0,0,0,,
spoon_09s,0,0,0,0,1,,
spoon_10s,0,0,0,0,0,,
spoon_11s,0,0,0,0,1,,
spoon_12s,0,0,0,0,1,,
spout_01b,0,0,0,0,0,,
spout_02s,0,0,0,0,0,,
spout_03s,0,0,0,0,0,,
spout_04s,0,0,0,0,0,,
spout_05s,0,0,0,0,0,,
spout_06s,0,0,0,0,0,,
spout_07s,0,0,0,0,0,,
spout_08s,0,0,0,0,0,,
spout_09s,0,0,0,0,0,,
spout_10s,0,0,0,0,0,,
spout_11s,0,0,0,0,0,,
spout_12s,0,0,0,0,0,,
sprinkler_01b,0,0,0,0,0,,
sprinkler_02n,0,0,0,0,0,,
sprinkler_03s,0,0,0,0,0,,
sprinkler_04s,0,0,0,0,0,,
sprinkler_05s,0,0,0,0,0,,
sprinkler_06s,0,0,0,0,0,,
sprinkler_07s,0,0,0,0,0,,
sprinkler_08s,0,0,0,0,0,,
sprinkler_09s,0,0,0,0,0,,
sprinkler_10s,0,0,0,0,0,,
sprinkler_11s,0,0,0,0,0,,
sprinkler_12s,0,0,0,0,0,,
squeegee_01b,1,1,0,0,0,1,0
squeegee_02s,0,0,0,0,0,,
squeegee_03s,0,1,1,0,0,1,0
squeegee_04s,0,1,0,0,0,1,0
squeegee_05s,0,1,1,0,0,1,0
squeegee_06s,0,1,0,0,0,1,0
squeegee_07s,0,0,0,0,1,,
squeegee_08s,0,1,0,0,0,1,0
squeegee_09s,0,0,0,0,1,,
squeegee_10s,0,0,1,0,0,,
squeegee_11s,0,1,0,0,0,1,0
squeegee_12n,0,0,0,0,1,,
squirrel_01b,1,1,0,0,0,0,0
squirrel_02s,1,1,0,0,0,0,0
squirrel_03s,1,1,0,0,0,0,0
squirrel_04s,1,1,0,0,0,0,0
squirrel_05n,1,1,0,0,0,0,0
squirrel_06s,1,1,0,0,0,0,0
squirrel_07s,1,1,0,0,0,0,0
squirrel_08n,1,1,0,0,0,0,0
squirrel_09s,1,1,0,0,0,0,0
squirrel_10s,1,1,0,0,0,0,0
squirrel_11s,1,1,0,0,0,0,0
squirrel_12n,1,1,0,0,0,0,0
stair_01b,0,0,0,0,0,,
stair_02s,0,0,0,1,0,,
stair_03s,0,0,0,0,0,,
stair_04s,0,0,0,0,0,,
stair_05s,0,0,0,0,0,,
stair_06s,0,0,0,0,0,,
stair_07s,0,0,0,0,0,,
stair_08s,0,0,0,0,0,,
stair_09s,0,0,0,0,0,,
stair_10s,0,0,0,0,0,,
stair_11s,0,0,0,0,0,,
stair_12s,0,0,0,0,0,,
stalagmite_01b,0,0,0,0,0,,
stalagmite_02s,0,0,0,0,1,,
stalagmite_03s,0,0,0,0,0,,
stalagmite_04s,0,0,0,0,0,,
stalagmite_05s,0,0,0,0,1,,
stalagmite_06s,0,0,0,0,1,,
stalagmite_07s,0,0,0,0,0,,
stalagmite_08s,0,0,0,0,1,,
stalagmite_09s,0,0,0,0,1,,
stalagmite_10s,0,0,0,0,1,,
